TL_ID;Time;Queue Length;Waiting Time;Mean Speed;Base Duration;Extended Time;Total Duration;Phase State;Time Left
J10;1,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;89,000
J10;1,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;89,000
J10;1,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;89,000
J10;1,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;89,000
J10;1,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;89,000
J10;1,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;89,000
J10;1,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;89,000
J10;1,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;89,000
J10;1,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;89,000
J10;1,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;89,000
J10;1,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;89,000
J10;1,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;89,000
J10;1,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;89,000
J10;1,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;89,000
J10;1,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;89,000
J10;1,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;89,000
J10;1,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;89,000
J10;2,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;88,000
J10;2,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;88,000
J10;2,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;88,000
J10;2,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;88,000
J10;2,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;88,000
J10;2,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;88,000
J10;2,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;88,000
J10;2,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;88,000
J10;2,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;88,000
J10;2,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;88,000
J10;2,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;88,000
J10;2,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;88,000
J10;2,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;88,000
J10;2,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;88,000
J10;2,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;88,000
J10;2,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;88,000
J10;2,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;88,000
J10;2,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;88,000
J10;2,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;88,000
J10;3,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;87,000
J10;3,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;87,000
J10;3,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;87,000
J10;3,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;87,000
J10;3,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;87,000
J10;3,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;87,000
J10;3,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;87,000
J10;3,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;87,000
J10;3,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;87,000
J10;3,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;87,000
J10;3,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;87,000
J10;3,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;87,000
J10;3,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;87,000
J10;3,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;87,000
J10;3,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;87,000
J10;3,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;87,000
J10;3,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;87,000
J10;4,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;86,000
J10;4,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;86,000
J10;4,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;86,000
J10;4,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;86,000
J10;4,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;86,000
J10;4,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;86,000
J10;4,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;86,000
J10;4,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;86,000
J10;4,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;86,000
J10;4,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;86,000
J10;4,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;86,000
J10;4,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;86,000
J10;4,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;86,000
J10;4,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;86,000
J10;4,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;86,000
J10;4,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;86,000
J10;4,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;86,000
J10;4,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;86,000
J10;4,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;86,000
J10;5,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;85,000
J10;5,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;85,000
J10;5,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;85,000
J10;5,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;85,000
J10;5,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;85,000
J10;5,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;85,000
J10;5,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;85,000
J10;5,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;85,000
J10;5,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;85,000
J10;5,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;85,000
J10;5,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;85,000
J10;5,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;85,000
J10;5,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;85,000
J10;5,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;85,000
J10;5,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;85,000
J10;5,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;85,000
J10;5,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;85,000
J10;5,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;85,000
J10;5,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;85,000
J10;5,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;85,000
J10;6,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;84,000
J10;6,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;84,000
J10;6,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;84,000
J10;6,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;84,000
J10;6,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;84,000
J10;6,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;84,000
J10;6,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;84,000
J10;6,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;84,000
J10;6,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;84,000
J10;6,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;84,000
J10;6,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;84,000
J10;6,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;84,000
J10;6,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;84,000
J10;6,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;84,000
J10;6,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;84,000
J10;6,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;84,000
J10;6,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;84,000
J10;6,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;84,000
J10;6,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;84,000
J10;6,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;84,000
J10;6,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;84,000
J10;7,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;83,000
J10;7,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;83,000
J10;7,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;83,000
J10;7,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;83,000
J10;7,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;83,000
J10;7,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;83,000
J10;7,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;83,000
J10;7,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;83,000
J10;7,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;83,000
J10;7,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;83,000
J10;7,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;83,000
J10;7,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;83,000
J10;7,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;83,000
J10;7,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;83,000
J10;7,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;83,000
J10;7,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;83,000
J10;7,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;83,000
J10;7,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;83,000
J10;8,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;82,000
J10;8,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;82,000
J10;8,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;82,000
J10;8,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;82,000
J10;8,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;82,000
J10;8,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;82,000
J10;8,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;82,000
J10;8,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;82,000
J10;8,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;82,000
J10;8,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;82,000
J10;8,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;82,000
J10;8,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;82,000
J10;8,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;82,000
J10;8,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;82,000
J10;8,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;82,000
J10;8,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;82,000
J10;8,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;82,000
J10;8,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;82,000
J10;8,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;82,000
J10;8,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;82,000
J10;9,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;81,000
J10;9,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;81,000
J10;9,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;81,000
J10;9,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;81,000
J10;9,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;81,000
J10;9,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;81,000
J10;9,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;81,000
J10;9,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;81,000
J10;9,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;81,000
J10;9,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;81,000
J10;9,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;81,000
J10;9,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;81,000
J10;9,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;81,000
J10;9,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;81,000
J10;9,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;81,000
J10;9,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;81,000
J10;9,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;81,000
J10;10,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;80,000
J10;10,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;80,000
J10;10,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;80,000
J10;10,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;80,000
J10;10,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;80,000
J10;10,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;80,000
J10;10,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;80,000
J10;10,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;80,000
J10;10,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;80,000
J10;10,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;80,000
J10;10,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;80,000
J10;10,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;80,000
J10;10,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;80,000
J10;10,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;80,000
J10;10,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;80,000
J10;10,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;80,000
J10;10,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;80,000
J10;10,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;80,000
J10;10,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;80,000
J10;10,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;80,000
J10;10,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;80,000
J10;11,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;79,000
J10;11,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;79,000
J10;11,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;79,000
J10;11,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;79,000
J10;11,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;79,000
J10;11,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;79,000
J10;11,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;79,000
J10;11,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;79,000
J10;11,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;79,000
J10;11,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;79,000
J10;11,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;79,000
J10;11,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;79,000
J10;11,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;79,000
J10;11,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;79,000
J10;11,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;79,000
J10;11,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;79,000
J10;11,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;79,000
J10;11,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;79,000
J10;11,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;79,000
J10;12,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;78,000
J10;12,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;78,000
J10;12,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;78,000
J10;12,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;78,000
J10;12,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;78,000
J10;12,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;78,000
J10;12,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;78,000
J10;12,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;78,000
J10;12,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;78,000
J10;12,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;78,000
J10;12,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;78,000
J10;12,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;78,000
J10;12,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;78,000
J10;12,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;78,000
J10;12,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;78,000
J10;12,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;78,000
J10;12,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;78,000
J10;13,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;77,000
J10;13,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;77,000
J10;13,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;77,000
J10;13,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;77,000
J10;13,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;77,000
J10;13,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;77,000
J10;13,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;77,000
J10;13,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;77,000
J10;13,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;77,000
J10;13,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;77,000
J10;13,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;77,000
J10;13,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;77,000
J10;13,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;77,000
J10;13,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;77,000
J10;13,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;77,000
J10;13,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;77,000
J10;13,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;77,000
J10;13,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;77,000
J10;14,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;76,000
J10;14,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;76,000
J10;14,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;76,000
J10;14,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;76,000
J10;14,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;76,000
J10;14,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;76,000
J10;14,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;76,000
J10;14,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;76,000
J10;14,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;76,000
J10;14,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;76,000
J10;14,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;76,000
J10;14,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;76,000
J10;14,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;76,000
J10;14,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;76,000
J10;14,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;76,000
J10;14,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;76,000
J10;14,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;76,000
J10;14,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;76,000
J10;14,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;76,000
J10;15,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;75,000
J10;15,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;75,000
J10;15,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;75,000
J10;15,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;75,000
J10;15,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;75,000
J10;15,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;75,000
J10;15,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;75,000
J10;15,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;75,000
J10;15,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;75,000
J10;15,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;75,000
J10;15,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;75,000
J10;15,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;75,000
J10;15,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;75,000
J10;15,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;75,000
J10;15,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;75,000
J10;15,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;75,000
J10;15,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;75,000
J10;15,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;75,000
J10;15,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;75,000
J10;15,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;75,000
J10;15,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;75,000
J10;16,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;74,000
J10;16,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;74,000
J10;16,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;74,000
J10;16,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;74,000
J10;16,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;74,000
J10;16,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;74,000
J10;16,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;74,000
J10;16,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;74,000
J10;16,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;74,000
J10;16,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;74,000
J10;16,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;74,000
J10;16,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;74,000
J10;16,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;74,000
J10;16,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;74,000
J10;16,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;74,000
J10;16,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;74,000
J10;16,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;74,000
J10;16,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;74,000
J10;17,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;73,000
J10;17,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;73,000
J10;17,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;73,000
J10;17,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;73,000
J10;17,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;73,000
J10;17,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;73,000
J10;17,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;73,000
J10;17,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;73,000
J10;17,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;73,000
J10;17,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;73,000
J10;17,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;73,000
J10;17,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;73,000
J10;17,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;73,000
J10;17,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;73,000
J10;17,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;73,000
J10;17,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;73,000
J10;17,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;73,000
J10;17,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;73,000
J10;18,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;72,000
J10;18,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;72,000
J10;18,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;72,000
J10;18,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;72,000
J10;18,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;72,000
J10;18,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;72,000
J10;18,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;72,000
J10;18,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;72,000
J10;18,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;72,000
J10;18,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;72,000
J10;18,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;72,000
J10;18,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;72,000
J10;18,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;72,000
J10;18,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;72,000
J10;18,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;72,000
J10;18,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;72,000
J10;18,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;72,000
J10;18,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;72,000
J10;18,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;72,000
J10;19,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;71,000
J10;19,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;71,000
J10;19,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;71,000
J10;19,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;71,000
J10;19,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;71,000
J10;19,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;71,000
J10;19,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;71,000
J10;19,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;71,000
J10;19,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;71,000
J10;19,000;0,000;0,000;13,890;90,000;0,000;90,000;GGGG;71,000
